gen,best,avg,stable
539,372863.258510,382752.994043,0
540,372857.497679,383946.838991,0
541,372856.599530,385916.428481,0
542,372827.227054,380948.590003,0
543,372291.919475,377957.629749,0
544,372120.305910,378207.876896,0
545,371966.445847,381965.980063,0
546,371922.210721,378737.786936,0
547,371859.839871,375509.139110,0
548,371789.025177,378599.111384,0
549,371750.157182,377591.632197,0
550,371750.157182,378253.772922,0
551,371750.147686,376854.524883,1
552,371722.236885,376048.488226,0
553,371721.839851,383060.687823,0
554,371716.088516,380121.041744,0
555,371693.500192,379468.647491,0
556,371688.136395,377808.787521,0
557,371687.351822,377977.930455,0
558,371681.988026,378535.857681,0
559,371681.600487,375560.422831,0
560,371681.600487,381856.602030,0
561,371677.482877,380728.820210,1
562,371677.482877,380370.275549,0
563,371677.482877,379434.661270,1
564,371677.482877,381358.905869,2
565,371677.482877,388421.066801,3
566,371677.482877,386985.311131,4
567,371677.482877,387786.767442,5
568,371677.482877,385637.034396,6
569,371677.482877,382065.194668,7
570,371677.482877,382720.296256,8
571,371677.482877,383219.274775,9
572,371677.482877,386950.104407,10
573,371608.951247,389793.522737,11
574,371608.951247,396684.973916,0
575,371608.951247,399550.274298,1
576,371608.951247,393666.213540,2
577,371561.769751,386990.064502,3
578,371561.769751,385351.997959,0
579,371561.769751,386885.434172,1
580,371561.769751,384319.999518,2
581,371561.769751,380877.027192,3
582,371544.403724,387733.316223,4
583,371468.235904,379282.193060,0
584,371468.235904,383139.908708,0
585,371468.235904,381743.237142,1
586,371468.235904,379017.217746,2
587,371468.235904,376923.759004,3
588,371457.110622,375877.866040,4
589,371361.411012,382075.798436,0
590,371361.411012,378833.825226,0
591,371361.411012,380954.370889,1
592,371361.411012,379321.950661,2
593,371361.411012,377906.758895,3
594,371331.636410,381928.355077,4
595,371331.636410,381281.483953,0
596,371331.636410,380466.590742,1
597,371331.636410,380623.202932,2
598,371331.636410,382331.681081,3
599,371331.636410,380832.097771,4
600,371331.636410,386637.953694,5
601,371331.636410,381735.779654,6
602,371331.636410,383638.658325,7
603,371331.636410,378657.673840,8
604,371331.636410,376330.974121,9
605,371331.636410,374655.422389,10
606,371331.636410,379376.849263,11
607,371331.636410,374940.898197,12
608,371331.636410,375731.587900,13
609,371331.636410,377492.712038,14
610,371331.636410,374239.831381,15
611,371331.636410,377144.427464,16
612,371331.636410,378089.407414,17
613,371331.636410,377431.904842,18
614,371331.636410,376929.241736,19
615,371331.636410,373378.842474,20
616,371331.636410,374205.907597,21
617,371331.636410,375496.011633,22
618,371331.636410,375810.328118,23
619,371331.636410,375461.914591,24
620,371331.636410,376984.947510,25
621,371331.636410,376235.200583,26
622,371331.636410,374446.495379,27
623,371331.636410,377980.359385,28
624,371331.636410,377659.703668,29
625,371331.636410,378215.669771,30
626,371331.636410,377685.518215,31
627,371331.636410,379554.436861,32
628,371331.636410,380582.587182,33
629,371317.820550,382691.063918,34
630,371276.147355,380039.585654,0
