gen,best,avg,stable
597,559890.800942,568520.595927,7
598,559864.733618,569910.900807,0
599,559864.733618,576551.370271,0
600,559528.683668,572437.593532,1
601,559528.683668,572345.777759,0
602,559528.683668,570432.483349,1
603,559528.683668,577210.354577,2
604,559528.683668,570730.674860,3
605,559528.683668,570146.955986,4
606,559528.683668,573038.381503,5
607,559528.683668,569799.493544,6
608,559528.683668,567754.696687,7
609,559528.683668,570730.453847,8
610,559528.683668,568997.902036,9
611,559456.720354,566625.204634,10
612,559311.087707,569165.302562,0
613,559311.087707,569172.544687,0
614,559311.087707,567791.824248,1
615,559311.087707,568746.920033,2
616,559169.522565,566462.522935,3
617,559169.522565,569139.028581,0
618,559169.522565,569961.007939,1
619,559169.522565,565408.496232,2
620,559169.522565,569573.735832,3
621,559169.522565,575570.698932,4
622,559169.522565,576876.563984,5
623,559169.522565,575275.110768,6
624,559169.522565,572698.735777,7
625,559169.522565,563614.604869,8
626,559169.522565,566848.592774,9
627,559169.522565,575419.069379,10
628,558309.400993,571073.347069,11
629,558091.805032,577355.165733,0
630,558091.805032,574132.922767,0
631,558091.805032,573747.729513,1
632,558091.805032,581444.536559,2
633,558091.805032,600037.954098,3
634,557889.415588,601429.071298,4
635,557889.415588,613250.090488,0
636,557889.415588,619031.113831,1
637,557815.225298,622018.935649,2
638,557815.225298,624424.274739,0
639,557815.225298,600527.902552,1
640,557641.017157,589317.320892,2
641,557641.017157,581503.406608,0
642,557550.270324,576021.447297,1
643,557509.344433,572791.549800,0
644,557509.344433,569060.549566,0
645,557509.344433,570039.368195,1
646,557376.062183,570927.885236,2
647,557113.904926,568105.653360,0
648,557113.904926,566209.043904,0
649,556911.732325,568944.646109,1
650,556911.732325,571490.776476,0
651,556911.732325,567794.643849,1
652,556910.495473,570052.618088,2
653,556782.510798,563985.493715,0
654,556782.510798,565422.602687,0
655,556556.967937,565568.577903,1
656,556041.118394,568430.597001,0
657,555780.589006,566144.934598,0
658,555711.552573,566242.778977,0
659,555651.367480,571758.768962,0
660,555651.367480,565224.639402,0
661,555650.356453,563327.184294,1
662,555556.706981,563359.554627,0
663,555556.706981,561650.620137,0
664,555544.693034,562230.116126,1
665,555544.693034,566284.976998,0
666,555544.693034,568975.750475,1
667,555544.693034,568117.625799,2
668,555544.693034,566107.887915,3
669,555544.693034,567513.600086,4
670,555544.693034,567392.303625,5
671,555544.693034,561452.529343,6
672,555271.397349,562137.274993,7
673,555271.397349,562313.143079,0
674,555271.397349,562671.034161,1
675,555271.397349,565741.614428,2
676,555271.397349,565538.851025,3
677,555227.420639,566681.241092,4
678,555227.420639,574123.809500,0
679,555227.420639,573912.459003,1
680,554703.624065,565196.405306,2
681,554703.624065,566138.197649,0
682,554703.624065,571359.157987,1
683,554703.624065,566014.357210,2
684,554703.624065,565308.874644,3
685,554383.253890,568990.610745,4
686,554383.253890,567833.956250,0
687,554383.253890,565467.970632,1
688,554278.491753,565016.774995,2
689,554132.049327,567221.156540,0
690,554127.406312,568373.409816,0
691,554127.406312,566622.631700,0
692,554127.406312,569896.067710,1
693,554080.331822,565136.968176,2
694,553963.577447,560451.311805,0
695,553923.385681,562344.921081,0
696,553923.385681,560776.901895,0
697,553923.385681,562382.736039,1
698,553923.385681,570358.939399,2
699,553923.385681,573855.987104,3
700,553923.385681,581768.895110,4
701,553923.385681,574749.945693,5
702,553923.385681,567796.900748,6
703,553923.385681,566111.726147,7
704,553923.385681,564564.283350,8
705,553923.385681,561349.844963,9
706,553923.385681,561397.989775,10
707,553923.385681,561358.008732,11
708,553923.385681,561877.908853,12
709,553923.385681,565042.124017,13
710,553923.385681,558583.997953,14
711,553923.385681,563151.512968,15
712,553923.385681,568268.002835,16
713,553923.385681,562567.875236,17
714,553923.385681,565209.703279,18
715,553923.385681,575476.564339,19
716,553923.385681,566324.922924,20
717,553923.385681,573878.186005,21
718,553923.385681,578717.503829,22
719,553923.385681,578015.601124,23
720,553923.385681,582329.880567,24
721,553923.385681,570044.110334,25
722,553923.385681,564882.856002,26
723,553923.385681,568172.400962,27
724,553923.385681,570870.825733,28
725,553923.385681,567711.034967,29
726,553923.385681,571240.166764,30
727,553923.385681,567415.842021,31
728,553923.385681,566462.588310,32
729,553923.385681,564076.730259,33
730,553923.385681,561603.810431,34
731,553923.385681,562398.317143,35
732,553923.385681,570820.205375,36
733,553923.385681,570707.191965,37
734,553923.385681,566643.329476,38
735,553923.385681,562306.804173,39
736,553923.385681,560241.924521,40
737,553923.385681,562459.940062,41
738,553923.385681,562283.881089,42
739,553923.385681,560427.472776,43
740,553923.385681,567999.000281,44
741,553923.385681,565175.687016,45
742,553923.385681,561610.496545,46
743,553923.385681,562580.924301,47
744,553923.385681,560966.537328,48
745,553923.385681,561286.730691,49
746,553923.385681,564598.346583,50
747,553923.385681,571060.610453,51
748,553923.385681,567532.853351,52
749,553923.385681,565123.013357,53
750,553923.385681,564829.506437,54
751,553923.385681,569641.544139,55
752,553923.385681,572894.045756,56
753,553603.788595,568433.737785,57
754,553603.788595,567631.512303,0
755,553603.788595,563552.685292,1
756,553603.788595,565851.324645,2
757,553603.788595,570441.487552,3
758,553603.788595,578500.830009,4
759,553603.788595,576413.344127,5
760,553603.788595,580056.168909,6
761,553603.788595,580855.982587,7
762,553603.788595,578552.875917,8
763,553095.615946,584024.073206,9
764,553095.615946,575146.544829,0
765,553095.615946,573998.440204,1
766,552437.037303,565860.209408,2
767,552437.037303,567301.468734,0
768,552380.879431,568281.980805,1
769,552380.879431,566166.052496,0
770,552380.879431,565745.229955,1
771,552290.916041,562872.529430,2
772,552199.647793,560569.448133,0
773,552199.647793,559084.920864,0
774,552144.484428,564904.538731,1
775,552144.484428,565611.129844,0
776,552144.484428,561488.432569,1
777,552144.484428,557705.166688,2
778,552144.484428,558653.781036,3
779,552144.484428,562404.850920,4
780,552144.484428,563781.394686,5
781,552144.484428,563943.926484,6
782,552144.484428,565475.598598,7
783,552144.484428,572959.376348,8
784,552144.484428,568481.248291,9
785,552144.484428,563914.654268,10
786,552144.484428,561000.752858,11
787,552144.484428,562207.995327,12
788,552144.484428,561054.720282,13
789,552144.484428,561772.733477,14
790,552144.484428,561969.045956,15
791,552144.484428,567398.472365,16
792,552144.484428,574397.632282,17
793,552144.484428,572195.668250,18
794,552144.484428,564527.349012,19
795,552144.484428,567591.281101,20
796,552144.484428,562449.906261,21
797,552144.484428,570965.456827,22
798,552138.979583,567373.709532,23
799,552138.979583,564449.683732,0
800,552017.258748,561517.780318,1
801,552017.258748,563155.635168,0
802,552017.258748,571175.901709,1
803,552017.258748,565543.644413,2
804,552011.753903,568128.544346,3
805,552011.753903,575630.769608,0
806,552011.753903,574796.198655,1
807,552011.753903,587476.186954,2
808,552011.753903,587053.018021,3
809,552011.753903,580543.357439,4
810,552011.753903,573335.305505,5
811,552011.753903,565747.045763,6
812,551938.427075,563442.515892,7
813,551911.502808,564422.456626,0
814,551498.227793,567542.171986,0
815,551498.227793,564599.573837,0
816,551492.722948,561302.146378,1
817,551260.818324,567250.707924,0
818,551255.313480,557628.867422,0
819,551255.313480,560038.041435,0
820,551250.204278,565114.706654,1
821,551244.699433,563537.042236,0
822,551244.699433,560616.424702,0
823,551244.699433,563073.106548,1
824,551244.699433,567323.996330,2
