gen,best,avg,stable
751,156438602.824029,157394799.645022,41
752,156438602.824029,157602633.424444,42
753,156438602.824029,157323402.033756,43
754,156438602.824029,157133040.645270,44
755,156438602.824029,157416518.422641,45
756,156436945.969779,157528442.363595,46
757,156436945.969779,156982676.178526,0
758,156436945.969779,158185339.626862,1
759,156436945.969779,157566653.705997,2
760,156436945.969779,157660837.863501,3
761,156436945.969779,158996438.861495,4
762,156436945.969779,158215585.428908,5
763,156436945.969779,157136364.104153,6
764,156436945.969779,157097624.179791,7
765,156436945.969779,157494677.915112,8
766,156436945.969779,158756507.867940,9
767,156436945.969779,159958715.698640,10
768,156436945.969779,159150203.148067,11
769,156436945.969779,158126869.933667,12
770,156436945.969779,158759587.049727,13
